organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
Koninklijke KPN N.V.,tst.onkpn.com,137.116.206.234,"logon.mijnzakelijk.tst.invote.nl,1.tst.onkpn.com,mijnzakelijk.tst.invote.nl,tst.gripstatic.com,pub.tst.onkpn.com,auth.tst.onkpn.com,www.tst.onkpn.com,api.tst.onkpn.com,tst.onkpn.com",2022-11-18T17:20:59,2023-11-18T17:20:59,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2011-08-02,1997-03-31,"C=NL,ST=Zuid-Holland,L=Rotterdam,O=Koninklijke KPN N.V.,CN=tst.onkpn.com","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",tst.onkpn.com
Koninklijke KPN N.V.,netflix.vgw.acc.kpn.com,213.75.2.60,netflix.vgw.acc.kpn.com,2022-11-23T13:24:50,2023-11-23T13:24:50,8737,"PT, NL",NL,ripencc,2000-04-06,1998-03-31,"CN=netflix.vgw.acc.kpn.com,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",netflix.vgw.acc.kpn.com
Koninklijke KPN N.V.,api.rvp.kpn-dsh.com,18.194.246.27,api.rvp.kpn-dsh.com,2022-11-23T16:14:38,2023-11-23T16:14:38,16509,"AMAZON-02, US",US,arin,2019-10-07,2000-05-04,"CN=api.rvp.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",api.rvp.kpn-dsh.com
Koninklijke KPN N.V.,digiloc.kpn.com,195.121.120.237,digiloc.kpn.com,2022-11-23T17:38:48,2023-11-23T17:38:48,8737,"PT, NL",NL,ripencc,1999-01-11,1998-03-31,"CN=digiloc.kpn.com,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",digiloc.kpn.com
Koninklijke KPN N.V.,monitoring.rvp.kpn-dsh.com,18.194.246.27,monitoring.rvp.kpn-dsh.com,2022-11-24T08:33:32,2023-11-24T08:33:32,16509,"AMAZON-02, US",US,arin,2019-10-07,2000-05-04,"CN=monitoring.rvp.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",monitoring.rvp.kpn-dsh.com
Koninklijke KPN N.V.,monitoring.dsh-dev.dsh.np.aws.kpn.com,34.243.239.247,monitoring.dsh-dev.dsh.np.aws.kpn.com,2022-11-24T08:34:41,2023-11-24T08:34:41,16509,"AMAZON-02, US",US,arin,2016-09-12,2000-05-04,"CN=monitoring.dsh-dev.dsh.np.aws.kpn.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",monitoring.dsh-dev.dsh.np.aws.kpn.com
Koninklijke KPN N.V.,tracing.rvp.kpn-dsh.com,18.194.246.27,tracing.rvp.kpn-dsh.com,2022-11-24T08:54:06,2023-11-24T08:54:06,16509,"AMAZON-02, US",US,arin,2019-10-07,2000-05-04,"CN=tracing.rvp.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",tracing.rvp.kpn-dsh.com
Koninklijke KPN N.V.,mbgproxy.156473291.mpc.kpn.org,82.201.110.16,"mivb.156473291.mpc.kpn.org,mbgproxy.156473291.mpc.kpn.org,micc-156473291.156473291.mpc.kpn.org,micollab.156473291.mpc.kpn.org",2022-11-24T09:55:19,2023-11-24T09:55:19,15879,"KPN-INTERNEDSERVICES KPN Internedservices, NL",NL,ripencc,2003-09-18,2000-10-26,"CN=micollab.156473291.mpc.kpn.org,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",micollab.156473291.mpc.kpn.org
Koninklijke KPN N.V.,npr.kpncareportal.com,193.84.9.163,npr.kpncareportal.com,2022-11-24T10:04:13,2023-11-24T10:04:13,34427,"COMSENSO, NL",NL,ripencc,2006-02-01,2005-01-17,"CN=npr.kpncareportal.com,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",npr.kpncareportal.com
Koninklijke KPN N.V.,micollab.15809409.mpc.kpn.org,82.201.110.13,"mbgproxy.15809409.mpc.kpn.org,micc.15809409.mpc.kpn.org,micollab.15809409.mpc.kpn.org",2022-11-24T10:27:38,2023-11-24T10:27:38,15879,"KPN-INTERNEDSERVICES KPN Internedservices, NL",NL,ripencc,2003-09-18,2000-10-26,"CN=micollab.15809409.mpc.kpn.org,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",micollab.15809409.mpc.kpn.org
Koninklijke KPN N.V.,mqtt.rvp.kpn-dsh.com,3.73.7.144,mqtt.rvp.kpn-dsh.com,2022-11-24T12:43:33,2023-11-24T12:43:33,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=mqtt.rvp.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",mqtt.rvp.kpn-dsh.com
Koninklijke KPN N.V.,xbox.kpn.com,20.54.140.128,xbox.kpn.com,2022-11-24T12:43:33,2023-11-24T12:43:33,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2017-10-18,1997-03-31,"CN=xbox.kpn.com,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",xbox.kpn.com
Koninklijke KPN N.V.,portal.ota.kmcs.io,145.15.213.86,portal.ota.kmcs.io,2022-11-24T13:57:31,2023-11-24T13:57:31,1136,"KPN KPN National, NL",NL,ripencc,1993-09-01,1993-09-01,"CN=portal.ota.kmcs.io,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",portal.ota.kmcs.io
Koninklijke KPN N.V.,console.rvp.kpn-dsh.com,18.194.246.27,console.rvp.kpn-dsh.com,2022-11-24T15:14:23,2023-11-24T15:14:23,16509,"AMAZON-02, US",US,arin,2019-10-07,2000-05-04,"CN=console.rvp.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",console.rvp.kpn-dsh.com
Koninklijke KPN N.V.,freeler.email.kpn.com,213.75.10.146,freeler.email.kpn.com,2022-11-24T15:14:24,2023-11-24T15:14:24,8737,"PT, NL",NL,ripencc,2000-04-06,1998-03-31,"CN=freeler.email.kpn.com,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",freeler.email.kpn.com
Koninklijke KPN N.V.,honeypots.kpnmail.nl,213.75.24.41,honeypots.kpnmail.nl,2022-11-28T11:36:36,2023-11-28T11:36:36,8737,"PT, NL",NL,ripencc,2000-04-06,1998-03-31,"CN=honeypots.kpnmail.nl,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",honeypots.kpnmail.nl
Koninklijke KPN N.V.,micollab.1132355745.mpc.kpn.org,82.201.110.14,"mivb.1132355745.mpc.kpn.org,mbgproxy.1132355745.mpc.kpn.org,micc-1132355745.1132355745.mpc.kpn.org,micollab.1132355745.mpc.kpn.org",2022-11-28T12:04:52,2023-11-28T12:04:52,15879,"KPN-INTERNEDSERVICES KPN Internedservices, NL",NL,ripencc,2003-09-18,2000-10-26,"CN=micollab.1132355745.mpc.kpn.org,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",micollab.1132355745.mpc.kpn.org
Koninklijke KPN N.V.,micollab.1029870012.mpc.kpn.org,82.201.110.17,"mivb.1029870012.mpc.kpn.org,mbgproxy.1029870012.mpc.kpn.org,micc-1029870012.1029870012.mpc.kpn.org,micollab.1029870012.mpc.kpn.org",2022-11-28T12:58:31,2023-11-28T12:58:31,15879,"KPN-INTERNEDSERVICES KPN Internedservices, NL",NL,ripencc,2003-09-18,2000-10-26,"CN=micollab.1029870012.mpc.kpn.org,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",micollab.1029870012.mpc.kpn.org
Koninklijke KPN N.V.,dwars.kpnbcs.nl,217.166.17.150,dwars.kpnbcs.nl,2022-11-28T14:04:38,2023-11-28T14:04:38,1136,"KPN KPN National, NL",NL,ripencc,2001-04-06,1993-09-01,"CN=dwars.kpnbcs.nl,ST=Zuid-Holland,O=Koninklijke KPN N.V.,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",dwars.kpnbcs.nl
Koninklijke KPN N.V.,netflix.vgw.kpn.com,213.75.10.146,netflix.vgw.kpn.com,2022-11-29T13:14:42,2023-11-29T13:14:42,8737,"PT, NL",NL,ripencc,2000-04-06,1998-03-31,"CN=netflix.vgw.kpn.com,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",netflix.vgw.kpn.com
Koninklijke KPN N.V.,capsule.qsight.nl,46.243.40.21,"capsule.qsight.nl,www.capsule.qsight.nl",2022-11-29T14:03:07,2023-11-29T14:03:07,6819,"QIICT, NL",NL,ripencc,2011-01-12,2011-01-12,"CN=capsule.qsight.nl,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",capsule.qsight.nl
Koninklijke KPN N.V.,archibus-int-a.kpn.org,195.121.65.23,archibus-int-a.kpn.org,2022-11-30T14:27:01,2023-11-30T14:27:01,8737,"PT, NL",NL,ripencc,1999-01-11,1998-03-31,"CN=archibus-int-a.kpn.org,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",archibus-int-a.kpn.org
Koninklijke KPN N.V.,archibus-int-p.kpn.org,195.121.65.22,archibus-int-p.kpn.org,2022-11-30T14:27:01,2023-11-30T14:27:01,8737,"PT, NL",NL,ripencc,1999-01-11,1998-03-31,"CN=archibus-int-p.kpn.org,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",archibus-int-p.kpn.org
Koninklijke KPN N.V.,repository.ota.kmcs.io,145.15.213.87,repository.ota.kmcs.io,2022-12-01T09:14:59,2023-12-01T09:14:59,1136,"KPN KPN National, NL",NL,ripencc,1993-09-01,1993-09-01,"CN=repository.ota.kmcs.io,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",repository.ota.kmcs.io
Koninklijke KPN N.V.,portal.prd.kmcs.io,145.15.208.240,portal.prd.kmcs.io,2022-12-01T10:15:58,2023-12-01T10:15:58,1136,"KPN KPN National, NL",NL,ripencc,1993-09-01,1993-09-01,"CN=portal.prd.kmcs.io,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",portal.prd.kmcs.io
Koninklijke KPN N.V.,repository0.prd.kmcs.io,145.15.208.241,repository0.prd.kmcs.io,2022-12-01T10:24:33,2023-12-01T10:24:33,1136,"KPN KPN National, NL",NL,ripencc,1993-09-01,1993-09-01,"CN=repository0.prd.kmcs.io,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",repository0.prd.kmcs.io
Laborijn,testformulieren.laborijn.nl,62.165.70.183,testformulieren.laborijn.nl,2022-11-09T11:53:38,2023-11-09T11:53:38,20847,"PREVIDER-AS, NL",NL,ripencc,2001-09-25,2001-06-18,"CN=testformulieren.laborijn.nl,ST=Gelderland,O=Laborijn,L=Doetinchem,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",testformulieren.laborijn.nl
Laborijn,formulieren.laborijn.nl,62.165.70.183,formulieren.laborijn.nl,2022-11-09T11:56:00,2023-11-09T11:56:00,20847,"PREVIDER-AS, NL",NL,ripencc,2001-09-25,2001-06-18,"CN=formulieren.laborijn.nl,ST=Gelderland,O=Laborijn,L=Doetinchem,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",formulieren.laborijn.nl
Logius,portaal.digilevering.nl,144.43.243.69,"portaal.digilevering.nl,www.digilevering.nl,digilevering.nl",2022-09-29T14:53:26,2023-09-29T14:48:00,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=portaal.digilevering.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",portaal.digilevering.nl
Logius,portaal.digimelding.nl,144.43.243.66,"portaal.digimelding.nl,www.digimelding.nl,digimelding.nl",2022-09-29T14:53:13,2023-09-29T14:48:00,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=portaal.digimelding.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",portaal.digimelding.nl
Logius,preprod.portaal.digimelding.nl,144.43.241.172,"www.preprod.portaal.digimelding.nl,preprod.portaal.digimelding.nl",2022-10-11T18:35:48,2023-10-11T18:35:48,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=preprod.portaal.digimelding.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",preprod.portaal.digimelding.nl
Logius,portaal.digikoppeling.nl,144.43.242.154,"www.portaal.digikoppeling.nl,digikoppeling.nl,portaal.digikoppeling.nl",2022-10-12T10:18:13,2023-10-12T10:18:13,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=portaal.digikoppeling.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",portaal.digikoppeling.nl
Logius,opendata.stelselcatalogus.nl,144.43.243.69,"www.stelselcatalogus.nl,opendata.stelselcatalogus.nl,stelselcatalogus.nl",2022-10-13T07:58:24,2023-10-13T07:53:00,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=www.stelselcatalogus.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",www.stelselcatalogus.nl
Logius,stelselcatalogus.nl,144.43.243.69,"www.stelselcatalogus.nl,opendata.stelselcatalogus.nl,stelselcatalogus.nl",2022-10-13T07:58:24,2023-10-13T07:53:00,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=www.stelselcatalogus.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",www.stelselcatalogus.nl
Logius,www.stelselcatalogus.nl,144.43.243.69,"www.stelselcatalogus.nl,opendata.stelselcatalogus.nl,stelselcatalogus.nl",2022-10-13T07:58:24,2023-10-13T07:53:00,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=www.stelselcatalogus.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",www.stelselcatalogus.nl
Logius,acc.stelselvanbasisregistraties.nl,144.43.241.101,"acc.data.stelselvanbasisregistraties.nl,acc.stelselvanbasisregistraties.nl",2022-10-19T11:00:48,2023-10-19T11:00:48,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=acc.stelselvanbasisregistraties.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",acc.stelselvanbasisregistraties.nl
Logius,preprod.stelselvanbasisregistraties.nl,144.43.241.172,"preprod.data.stelselvanbasisregistraties.nl,preprod.stelselvanbasisregistraties.nl",2022-10-19T11:01:49,2023-10-19T11:01:49,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=preprod.stelselvanbasisregistraties.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",preprod.stelselvanbasisregistraties.nl
Logius,preprod.stelselcatalogus.nl,144.43.241.172,"preprod.opendata.stelselcatalogus.nl,preprod.stelselcatalogus.nl",2022-10-19T13:34:34,2023-10-19T13:34:34,212157,"LOGIUS-AZ-1, NL",NL,ripencc,1993-09-01,2020-12-15,"CN=preprod.stelselcatalogus.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",preprod.stelselcatalogus.nl
Logius,acc-dictu.forumstandaardisatie.nl,93.92.103.93,"acc-dictu.forumstandaardisatie.nl,test-dictu.forumstandaardisatie.nl",2022-11-24T16:07:25,2023-11-24T16:02:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=acc-dictu.forumstandaardisatie.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",acc-dictu.forumstandaardisatie.nl
Logius,www.digid.nl,93.92.103.100,"digid.nl,www.digid.nl,prod.digid.nl",2022-11-24T16:07:41,2023-11-24T16:02:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=digid.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",digid.nl
Logius,digitoegankelijk.nl,93.92.103.99,"digitoegankelijk.nl,www.digitoegankelijk.nl,prod-dictu.digitoegankelijk.nl",2022-11-24T16:07:53,2023-11-24T16:02:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=digitoegankelijk.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",digitoegankelijk.nl
Logius,www.digitoegankelijk.nl,93.92.103.99,"digitoegankelijk.nl,www.digitoegankelijk.nl,prod-dictu.digitoegankelijk.nl",2022-11-24T16:07:53,2023-11-24T16:02:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=digitoegankelijk.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",digitoegankelijk.nl
Logius,forumstandaardisatie.nl,93.92.103.99,"forumstandaardisatie.nl,www.forumstandaardisatie.nl,prod-dictu.forumstandaardisatie.nl,beslisboom.forumstandaardisatie.nl,forumstandaardisatie.gov.nl,www.forumstandaardisatie.gov.nl",2022-11-24T16:07:08,2023-11-24T16:02:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=forumstandaardisatie.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",forumstandaardisatie.nl
Logius,www.forumstandaardisatie.nl,93.92.103.99,"forumstandaardisatie.nl,www.forumstandaardisatie.nl,prod-dictu.forumstandaardisatie.nl,beslisboom.forumstandaardisatie.nl,forumstandaardisatie.gov.nl,www.forumstandaardisatie.gov.nl",2022-11-24T16:07:08,2023-11-24T16:02:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=forumstandaardisatie.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",forumstandaardisatie.nl
Logius,acc-dictu.digitoegankelijk.nl,93.92.103.93,"acc-dictu.digitoegankelijk.nl,test-dictu.digitoegankelijk.nl",2022-11-24T16:08:09,2023-11-24T16:03:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=acc-dictu.digitoegankelijk.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",acc-dictu.digitoegankelijk.nl
Logius,acc-dictu.eherkenning.nl,93.92.103.93,"acc-dictu.eherkenning.nl,test-dictu.eherkenning.nl",2022-11-24T16:10:00,2023-11-24T16:04:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=acc-dictu.eherkenning.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",acc-dictu.eherkenning.nl
Logius,eherkenning.nl,93.92.103.99,"eherkenning.nl,www.eherkenning.nl,prod-dictu.eherkenning.nl",2022-11-24T16:09:48,2023-11-24T16:04:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=eherkenning.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",eherkenning.nl
Logius,www.eherkenning.nl,93.92.103.99,"eherkenning.nl,www.eherkenning.nl,prod-dictu.eherkenning.nl",2022-11-24T16:09:48,2023-11-24T16:04:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=eherkenning.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",eherkenning.nl
Logius,acc-dictu.logius.nl,93.92.103.93,"acc-dictu.logius.nl,test-dictu.logius.nl,sb-dictu.logius.nl,acc-dictu.kennisbank.logius.nl,test-dictu.kennisbank.logius.nl,acc-dictu.comcms.logius.nl,test-dictu.comcms.logius.nl",2022-11-24T16:10:31,2023-11-24T16:05:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=acc-dictu.logius.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",acc-dictu.logius.nl
Logius,acc-dictu.referentiegrootboekschema.nl,93.92.103.93,"acc-dictu.referentiegrootboekschema.nl,test-dictu.referentiegrootboekschema.nl",2022-11-24T16:10:58,2023-11-24T16:05:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=acc-dictu.referentiegrootboekschema.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",acc-dictu.referentiegrootboekschema.nl
Logius,logius.nl,93.92.103.99,"logius.nl,www.logius.nl,prod-dictu.logius.nl,gitdocumentatie.logius.nl,www.gitdocumentatie.logius.nl,comcms.logius.nl,kennisbank.logius.nl",2022-11-24T16:10:31,2023-11-24T16:05:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=logius.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",logius.nl
Logius,www.logius.nl,93.92.103.99,"logius.nl,www.logius.nl,prod-dictu.logius.nl,gitdocumentatie.logius.nl,www.gitdocumentatie.logius.nl,comcms.logius.nl,kennisbank.logius.nl",2022-11-24T16:10:31,2023-11-24T16:05:00,24586,"NL-INTERMAX Intermax Cloudsourcing B.V., NL",NL,ripencc,2008-01-29,2002-01-09,"CN=logius.nl,O=Logius,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",logius.nl
